1.60722,0.25,1.5815,0.3,1.654,0.2375,1.61056,0.1,1.61025,0.28125,1.57013,0.275
1.60646,0.25,1.34127,0.69375,1.18384,0.68125,1.60959,0.1,1.52428,0.3625,1.00103,0.8
1.60546,0.28125,1.08288,0.7625,0.77926,0.925,1.60839,0.15,1.36986,0.6625,0.51177,0.9875
1.60433,0.3125,0.87679,0.825,0.54897,0.9625,1.60702,0.1875,1.21089,0.76875,0.25505,0.99375
1.60314,0.3625,0.72617,0.88125,0.41599,0.98125,1.60558,0.2125,1.06344,0.85625,0.13327,1
1.60193,0.3875,0.62241,0.925,0.33743,0.975,1.60411,0.25,0.9318,0.9,0.07717,1
1.60071,0.4,0.54771,0.93125,0.28783,0.98125,1.60263,0.3,0.81627,0.93125,0.04998,1
1.59949,0.4,0.49139,0.9375,0.25328,0.9875,1.60114,0.33125,0.71577,0.9625,0.03603,1
1.59827,0.4,0.44769,0.9375,0.22851,0.9875,1.59965,0.35625,0.62881,0.98125,0.02818,1
1.59705,0.4,0.41282,0.9375,0.20937,0.9875,1.59816,0.3875,0.55365,0.98125,0.02331,1
1.59584,0.40625,0.38422,0.94375,0.19386,0.9875,1.59666,0.4375,0.48887,0.99375,0.02001,1
1.59462,0.41875,0.36019,0.9625,0.18112,0.9875,1.59517,0.475,0.43316,0.99375,0.01761,1
1.59341,0.4375,0.3396,0.96875,0.1704,0.9875,1.59367,0.5,0.38517,0.99375,0.01577,1
1.5922,0.45,0.32168,0.96875,0.1611,0.9875,1.59217,0.55,0.34381,1,0.01429,1
1.59099,0.45,0.3059,0.96875,0.15296,0.9875,1.59066,0.5625,0.30802,1,0.01308,1
1.58978,0.48125,0.29187,0.96875,0.14579,0.9875,1.58914,0.58125,0.27695,1,0.01206,1
1.58857,0.5,0.27928,0.96875,0.13939,0.9875,1.58763,0.5875,0.24988,1,0.01119,1
1.58737,0.5,0.26791,0.96875,0.13361,0.9875,1.5861,0.59375,0.22623,1,0.01043,1
1.58616,0.5125,0.25758,0.96875,0.12837,0.9875,1.58456,0.60625,0.2055,1,0.00977,1
1.58496,0.55,0.24813,0.96875,0.1236,0.9875,1.58302,0.65625,0.18729,1,0.00919,1
1.58376,0.5875,0.23945,0.96875,0.11922,0.9875,1.58147,0.66875,0.17126,1,0.00867,1
1.58256,0.6125,0.23144,0.96875,0.11519,0.9875,1.5799,0.7,0.15712,1,0.00821,1
1.58136,0.625,0.22402,0.96875,0.11145,0.9875,1.57833,0.7125,0.14456,1,0.00779,1
1.58017,0.65,0.21713,0.96875,0.10798,0.9875,1.57674,0.73125,0.13345,1,0.00741,1
1.57898,0.6625,0.2107,0.975,0.10475,0.9875,1.57515,0.7375,0.12355,1,0.00707,1
1.57778,0.6625,0.20468,0.975,0.10173,0.9875,1.57354,0.75625,0.11473,1,0.00675,1
1.57659,0.69375,0.19904,0.975,0.09889,0.9875,1.57191,0.76875,0.10682,1,0.00646,1
1.5754,0.7,0.19374,0.98125,0.09623,0.9875,1.57027,0.7875,0.09974,1,0.0062,1
1.57422,0.70625,0.18874,0.9875,0.09372,0.9875,1.56861,0.7875,0.09338,1,0.00595,1
1.57303,0.71875,0.18402,0.9875,0.09135,0.9875,1.56694,0.7875,0.08764,1,0.00573,1
1.57184,0.71875,0.17956,0.99375,0.0891,0.9875,1.56524,0.7875,0.08244,1,0.00552,1
1.57066,0.71875,0.17533,0.99375,0.08697,0.9875,1.56352,0.7875,0.07773,1,0.00532,1
1.56948,0.7375,0.17131,0.99375,0.08495,0.9875,1.56179,0.7875,0.07344,1,0.00514,1
1.5683,0.74375,0.16749,1,0.08302,0.9875,1.56003,0.79375,0.06953,1,0.00496,1
1.56712,0.74375,0.16385,1,0.08119,0.9875,1.55825,0.8,0.06596,1,0.0048,1
1.56594,0.75,0.16038,1,0.07944,0.9875,1.55645,0.80625,0.06268,1,0.00465,1
1.56477,0.75,0.15706,1,0.07777,0.9875,1.55462,0.80625,0.05967,1,0.00451,1
1.56359,0.7625,0.15389,1,0.07617,0.9875,1.55277,0.8125,0.05689,1,0.00438,1
1.56242,0.775,0.15086,1,0.07464,0.9875,1.55089,0.825,0.05433,1,0.00425,1
1.56125,0.775,0.14795,1,0.07317,0.9875,1.54898,0.825,0.05196,1,0.00413,1
1.56008,0.78125,0.14516,1,0.07176,0.99375,1.54704,0.83125,0.04976,1,0.00402,1
1.55891,0.78125,0.14248,1,0.0704,0.99375,1.54508,0.83125,0.04771,1,0.00391,1
1.55774,0.7875,0.1399,1,0.0691,0.99375,1.54308,0.8375,0.0458,1,0.00381,1
1.55657,0.7875,0.13742,1,0.06785,0.99375,1.54105,0.8375,0.04404,1,0.00371,1
1.55541,0.79375,0.13503,1,0.06664,0.99375,1.53899,0.84375,0.04237,1,0.00362,1
1.55425,0.8125,0.13273,1,0.06547,0.99375,1.53689,0.84375,0.04082,1,0.00353,1
1.55308,0.81875,0.13051,1,0.06435,0.99375,1.53476,0.85,0.03936,1,0.00345,1
1.55192,0.81875,0.12837,1,0.06326,0.99375,1.53259,0.85625,0.038,1,0.00337,1
1.55076,0.81875,0.1263,1,0.06222,0.99375,1.53038,0.86875,0.03671,1,0.00329,1
1.54961,0.81875,0.1243,1,0.0612,0.99375,1.52813,0.86875,0.03549,1,0.00322,1
